Tenure,Active_Member,Products_Number,Balance,Complain
6,0,2,81070.34,0
4,1,1,0.0,0
0,1,2,123835.52,0
10,1,2,123401.43,0
4,1,1,169377.31,0
2,1,1,130015.24,0
4,1,2,0.0,0
8,0,2,133936.04,0
6,1,1,114543.27,0
3,0,1,119794.67,0
9,1,2,0.0,0
4,0,1,0.0,0
8,1,2,0.0,0
8,0,3,157138.99,1
3,1,2,0.0,0
10,1,1,136733.24,0
9,0,2,82498.14,0
3,0,1,151914.93,0
0,0,1,80090.93,1
3,1,1,83739.32,0
2,1,1,181166.44,1
3,1,1,130588.82,0
6,0,2,0.0,0
6,0,1,94126.67,0
9,0,2,0.0,0
7,0,1,148045.68,1
2,0,2,0.0,0
3,0,2,0.0,0
6,1,1,168165.84,0
10,0,2,72835.56,0
3,0,2,0.0,0
3,1,2,123212.08,0
0,1,2,0.0,0
6,1,2,0.0,0
6,0,2,119501.88,0
5,1,2,144550.83,0
3,1,1,126729.41,1
5,0,1,119984.07,1
4,0,1,0.0,0
2,1,1,0.0,1
9,1,1,121490.05,0
5,0,1,91897.8,0
2,0,2,139443.75,0
5,1,1,144961.97,0
3,1,1,126041.02,0
1,1,2,69459.05,0
7,1,2,198338.77,0
0,0,2,0.0,0
2,0,3,109196.66,1
3,0,3,134168.5,1
6,1,1,0.0,0
8,0,1,0.0,0
9,1,2,0.0,0
2,1,2,0.0,0
4,0,1,120100.41,1
5,1,1,0.0,0
5,0,2,0.0,0
8,0,2,0.0,0
2,0,2,0.0,0
5,1,2,0.0,0
3,0,1,0.0,0
8,1,2,0.0,0
9,0,2,0.0,0
2,1,2,135559.8,0
2,1,2,150355.35,0
1,1,2,0.0,0
6,1,2,133489.12,0
9,0,1,105489.31,1
10,0,2,60205.2,0
5,0,2,0.0,0
6,0,2,0.0,0
7,0,1,0.0,1
6,1,1,0.0,0
4,1,1,0.0,0
9,1,3,0.0,1
6,1,1,112333.63,0
7,1,1,116936.81,0
5,1,1,117721.02,1
7,1,2,165896.22,0
9,0,1,153656.85,0
1,1,1,94164.0,0
1,0,2,0.0,0
0,0,1,191808.73,0
5,1,1,152199.33,0
8,0,1,125396.24,1
7,0,3,104405.54,0
1,1,1,133801.49,0
4,0,3,0.0,0
5,0,2,0.0,0
6,0,1,100047.33,0
1,1,1,109848.6,0
7,0,1,127849.38,0
3,1,2,0.0,0
8,0,1,95947.76,0
2,1,2,0.0,0
4,0,1,137638.69,1
10,1,1,0.0,0
7,1,2,0.0,0
6,0,2,0.0,0
4,0,2,0.0,0
10,0,1,89416.99,0
6,1,2,0.0,0
1,0,1,0.0,0
7,1,1,143262.04,0
7,1,2,119656.45,0
4,1,1,132954.64,0
3,1,2,105206.7,0
4,0,2,0.0,0
9,0,2,83061.26,0
5,1,1,147650.68,0
5,0,1,73348.56,1
2,0,2,0.0,0
2,0,2,0.0,0
1,1,1,116320.68,0
3,1,2,0.0,0
8,1,2,0.0,0
7,0,2,0.0,0
8,1,1,66250.71,0
2,0,2,95675.62,1
2,0,2,92616.64,0
4,0,1,0.0,0
6,1,1,0.0,1
8,1,1,100565.94,0
5,0,1,190305.78,1
9,0,1,118536.4,1
5,1,1,127649.64,0
7,1,1,165358.77,0
6,1,2,0.0,0
10,0,1,78249.53,0
0,1,1,125193.96,0
9,0,2,0.0,0
2,0,1,154007.21,0
3,1,2,133214.88,0
1,1,1,146202.93,1
9,0,2,0.0,0
0,1,1,90963.49,0
9,0,1,0.0,1
2,0,1,0.0,1
4,1,1,114386.85,0
5,0,2,0.0,0
7,1,2,0.0,0
2,0,2,0.0,0
4,1,1,137260.78,1
9,0,2,111060.05,0
7,1,1,124447.73,1
8,1,2,0.0,0
7,1,1,0.0,1
7,1,2,135310.41,0
8,0,2,0.0,0
6,1,2,0.0,0
5,0,2,0.0,0
5,0,2,139393.19,0
8,0,2,0.0,0
3,1,1,104258.8,0
6,1,2,0.0,0
9,0,1,113447.01,0
9,0,2,0.0,0
4,0,2,111063.73,0
6,0,1,161378.02,1
2,1,1,82766.43,0
9,0,2,0.0,0
1,0,1,104267.7,1
3,0,1,91718.8,0
3,1,1,63488.7,1
6,0,1,12459.19,1
6,1,2,159863.9,0
6,0,2,104592.55,0
4,1,1,132088.59,0
4,0,2,0.0,0
5,0,1,120654.68,0
6,0,2,0.0,0
4,1,1,83772.95,0
6,1,1,172325.67,0
7,1,2,117685.31,0
7,1,2,0.0,0
5,0,2,0.0,0
9,1,2,0.0,0
6,1,1,135871.5,0
3,1,4,0.0,1
4,0,1,128504.76,1
7,0,2,0.0,0
8,0,1,56228.25,0
6,0,1,98792.4,1
5,1,2,181768.32,0
9,1,1,101198.01,0
9,1,2,0.0,0
3,1,2,0.0,0
9,0,1,0.0,0
5,0,2,139064.06,0
2,1,1,104508.1,0
9,0,1,113948.58,1
10,1,2,0.0,0
10,1,2,0.0,0
9,1,2,0.0,0
1,1,2,117524.72,0
5,1,1,160389.82,0
7,0,2,0.0,0
1,0,1,125547.53,0
6,1,1,92783.68,0
5,0,2,97036.22,1
3,0,2,0.0,0
6,1,2,0.0,0
5,1,1,102145.13,0
1,0,1,113452.66,0
8,0,1,155681.72,0
8,0,1,127475.24,1
10,1,2,0.0,0
10,1,1,112751.13,0
4,1,2,0.0,0
7,1,1,144889.18,1
8,1,2,0.0,0
7,0,1,150126.44,1
8,1,1,69712.74,0
4,1,2,0.0,0
3,0,2,0.0,0
2,1,2,117438.92,0
8,0,1,119315.75,0
1,1,1,89571.59,0
8,0,1,102251.57,0
9,1,1,118546.71,0
2,1,1,0.0,1
0,0,1,103257.14,0
1,1,1,124209.02,0
3,1,2,0.0,0
7,1,1,150302.84,0
8,1,1,108653.93,0
8,0,1,85325.93,0
8,0,2,0.0,0
9,0,3,135776.36,1
6,1,1,131411.24,0
3,1,2,0.0,0
6,0,2,0.0,0
9,1,2,106431.97,0
9,1,1,90305.76,0
7,1,2,117466.03,0
3,1,2,148884.47,0
4,0,2,91115.76,1
8,1,2,77373.87,0
7,0,1,104744.89,0
3,1,2,0.0,0
5,1,1,91538.51,0
6,1,2,0.0,0
0,1,1,185734.75,0
3,1,2,143396.54,0
5,1,1,125909.85,0
2,0,2,0.0,0
2,1,1,154525.7,0
0,0,1,0.0,0
8,0,1,100654.8,0
1,1,1,83325.77,0
8,0,1,110934.54,0
8,0,1,113680.54,0
1,0,2,117020.08,0
9,0,1,145359.99,0
8,0,1,151391.68,1
8,1,1,123935.35,0
0,0,2,0.0,0
2,1,1,70291.02,1
10,0,1,166031.45,0
6,0,1,96643.32,0
8,1,2,0.0,0
7,1,2,0.0,0
2,1,2,0.0,0
4,1,2,0.0,0
5,0,2,0.0,0
4,0,2,97268.1,0
10,0,2,0.0,1
1,0,1,76296.81,1
7,0,2,0.0,0
6,1,3,64497.94,1
5,0,1,0.0,0
8,0,2,0.0,0
5,1,2,0.0,0
8,0,2,0.0,0
4,1,2,0.0,0
10,0,2,0.0,0
0,1,1,134249.7,0
3,1,1,0.0,1
9,1,1,105443.68,0
1,1,1,0.0,1
10,0,2,0.0,0
2,0,2,0.0,0
5,0,2,86147.46,1
1,1,1,96939.06,0
1,1,1,106758.6,0
9,0,2,112528.65,0
2,0,1,116563.58,1
4,1,1,0.0,0
7,0,2,0.0,0
6,1,1,141786.78,0
3,1,1,136416.82,0
5,0,2,0.0,0
1,1,2,133245.52,0
4,1,2,90757.64,0
1,1,1,92350.36,0
9,1,1,78778.49,0
6,1,2,102143.93,0
5,1,1,0.0,0
4,0,1,98459.6,0
7,0,2,114603.76,1
2,0,2,0.0,0
7,0,1,148074.79,1
1,1,3,0.0,1
8,1,1,108004.64,1
0,1,2,107712.57,0
9,1,2,0.0,0
8,0,3,0.0,0
9,0,1,145303.52,0
4,1,2,138476.41,0
8,1,1,127471.56,1
6,1,1,156551.63,0
9,0,1,97092.87,1
2,0,2,0.0,1
5,1,1,129312.79,0
10,1,2,100315.1,0
6,0,1,81684.97,0
3,0,1,88827.53,1
0,1,2,152092.44,0
4,1,2,0.0,0
1,0,1,0.0,1
9,1,1,102406.76,0
4,1,2,109130.96,0
5,1,2,0.0,0
9,1,1,75242.28,0
1,0,2,0.0,0
4,0,1,0.0,1
0,1,2,129142.54,0
2,0,1,0.0,0
6,1,1,139129.92,0
3,1,2,0.0,0
3,1,1,66483.32,0
5,0,3,62389.03,1
5,1,2,0.0,0
1,0,1,91857.66,1
6,0,2,0.0,0
7,0,1,0.0,1
10,0,1,176173.52,1
7,1,1,0.0,0
4,0,2,131834.76,0
3,1,1,92347.96,0
4,1,2,0.0,0
3,0,1,95297.11,0
9,0,2,0.0,0
4,0,1,0.0,0
8,1,2,123845.36,1
3,1,2,143426.34,0
5,1,1,0.0,0
2,1,1,112708.2,0
2,0,1,100013.51,0
2,0,1,208165.53,1
7,1,2,0.0,0
9,0,1,0.0,1
2,1,2,0.0,0
6,1,2,121685.31,0
2,0,1,111525.02,0
6,0,2,0.0,0
10,1,1,113546.3,0
6,1,2,95696.52,0
0,1,2,88963.31,0
0,1,2,144880.34,0
9,1,1,136576.02,1
2,1,1,63093.01,0
10,1,2,132271.12,0
3,1,2,88814.4,0
5,1,1,90594.55,0
0,0,1,141816.25,1
3,1,1,138547.97,1
2,1,2,52192.08,0
4,0,1,124976.19,0
1,0,2,0.0,0
3,0,1,104356.38,0
10,1,1,150315.92,0
1,0,2,129299.28,0
7,0,2,140950.92,0
1,0,1,128065.12,0
2,0,1,107433.48,0
2,0,1,117468.67,0
2,0,2,0.0,0
4,0,3,0.0,0
1,0,1,0.0,0
9,0,2,0.0,0
4,1,1,153040.03,1
6,0,4,142084.04,1
5,0,2,0.0,0
4,0,1,112079.58,0
7,1,2,132044.6,0
9,0,1,66582.81,1
6,1,2,0.0,0
6,1,1,0.0,0
4,1,2,0.0,0
6,0,1,102895.1,0
2,1,1,0.0,0
7,1,2,117578.35,0
10,0,2,198546.1,1
2,0,2,0.0,0
1,0,1,0.0,0
2,1,1,116623.31,0
8,0,2,0.0,0
6,1,2,0.0,0
10,1,1,0.0,0
3,0,3,105770.7,1
9,0,1,0.0,1
1,1,2,94435.45,0
8,1,1,112889.91,0
7,0,2,0.0,1
3,0,1,127940.47,1
8,1,1,129745.1,0
3,1,2,0.0,0
5,1,2,0.0,0
7,0,1,141535.52,1
2,1,1,139914.27,0
4,0,1,120243.49,1
9,0,1,91835.16,0
2,0,2,0.0,0
9,1,1,67178.19,1
8,0,2,0.0,0
7,1,1,115378.94,0
4,1,2,127786.28,0
6,1,2,0.0,1
0,0,2,64900.32,0
0,0,1,109172.88,1
7,1,2,0.0,0
4,1,1,114091.38,0
3,1,2,0.0,0
9,0,2,0.0,0
7,1,1,145933.27,0
7,0,1,131504.73,0
8,1,1,107926.02,1
8,0,3,112281.6,1
7,1,2,0.0,0
10,1,1,0.0,1
7,0,1,0.0,0
0,1,1,124781.67,0
9,1,1,132865.56,1
4,0,1,129055.13,0
6,1,1,96166.88,0
3,1,1,165298.12,0
7,0,2,0.0,0
6,0,1,120682.53,1
5,1,2,102773.15,0
0,1,1,144386.32,1
7,1,1,104449.8,0
6,0,1,137102.65,0
9,1,1,142475.87,0
9,0,1,0.0,0
2,0,2,103195.2,0
1,1,1,112070.44,0
7,1,2,0.0,0
1,0,1,96473.59,0
5,0,2,0.0,0
9,0,1,108437.89,1
5,1,1,153195.59,0
8,1,1,96877.21,0
6,1,2,0.0,0
10,0,1,0.0,1
6,1,1,95452.89,0
3,0,1,63873.56,0
0,0,2,148298.59,0
7,0,2,0.0,0
7,0,2,143258.85,0
9,1,1,121342.24,0
6,0,2,99152.73,0
4,0,2,0.0,0
7,1,1,68423.89,0
8,0,1,0.0,1
7,0,1,79656.81,0
2,1,2,0.0,0
10,0,1,110240.04,1
9,1,2,125321.84,0
3,0,1,0.0,0
2,1,1,84378.9,0
7,0,2,0.0,0
10,1,2,136281.41,0
5,1,1,119380.37,0
4,1,2,108716.59,0
4,1,2,0.0,0
0,0,2,0.0,0
6,0,1,106596.29,0
10,1,3,99546.25,1
5,0,1,0.0,1
2,0,1,0.0,0
7,1,1,112615.86,0
10,1,1,0.0,0
9,1,2,0.0,0
5,0,2,0.0,0
3,1,1,75381.15,0
5,1,2,0.0,0
5,0,2,0.0,0
1,0,2,0.0,0
1,1,1,123086.39,1
3,0,2,0.0,0
4,0,1,0.0,0
9,0,1,109472.47,1
4,1,1,155766.05,0
7,0,2,101985.81,0
2,0,1,96019.5,0
7,1,2,0.0,0
9,1,2,0.0,0
2,0,1,147900.43,0
4,1,1,100755.66,0
7,0,1,0.0,1
0,1,1,83036.05,1
6,0,2,125427.37,0
3,0,1,98202.76,0
1,0,1,72509.91,0
3,1,2,140393.65,0
5,1,2,142644.64,1
9,1,1,23503.31,1
8,0,1,145729.71,0
2,1,2,122295.17,0
4,0,2,0.0,0
5,0,2,119799.27,0
8,0,2,163708.58,0
1,0,2,61687.33,0
4,1,1,79144.34,0
5,1,2,0.0,0
7,1,1,104848.68,0
5,1,2,0.0,0
4,1,1,0.0,0
8,0,1,0.0,0
1,1,1,146652.01,0
6,0,2,0.0,0
0,1,2,0.0,0
1,1,2,130622.34,0
2,1,2,187013.13,0
9,1,2,0.0,0
6,0,1,0.0,0
0,0,2,0.0,0
6,0,1,98862.54,0
4,0,2,0.0,0
1,0,2,98443.14,0
4,0,2,0.0,0
0,1,1,0.0,1
9,1,1,123575.51,0
6,1,2,0.0,0
4,1,1,105239.1,0
9,0,1,110993.79,1
3,1,2,0.0,0
7,0,2,157691.98,1
5,0,1,105245.21,1
8,1,2,0.0,0
7,1,1,117687.35,0
2,0,2,0.0,0
7,1,1,123067.63,1
0,0,1,0.0,0
6,0,2,0.0,0
4,1,1,101457.14,0
2,1,2,100549.43,0
4,1,2,174588.8,0
8,0,1,121161.57,0
9,1,2,0.0,0
5,1,2,90063.74,0
5,1,2,0.0,0
3,0,2,134936.97,0
3,0,1,110495.27,0
2,0,1,133200.09,0
4,1,1,82596.8,0
9,1,1,103837.75,0
2,0,1,0.0,1
8,1,1,93590.47,1
8,0,1,104149.66,0
1,1,1,114141.64,1
9,1,1,117153.0,0
7,0,1,156353.46,1
3,1,2,175534.78,0
9,0,1,135637.0,1
7,0,2,0.0,0
2,1,2,0.0,0
7,1,2,0.0,0
2,1,1,83415.04,0
3,1,2,141859.12,0
7,1,2,132767.66,0
10,0,1,110635.32,0
8,1,1,177657.35,0
4,0,1,157777.58,0
9,1,2,107915.94,1
5,1,1,86568.75,0
9,0,1,137755.76,1
2,0,2,137262.71,0
6,1,1,0.0,1
6,1,2,0.0,0
10,1,2,0.0,0
9,0,1,116309.01,1
0,0,2,131244.65,0
3,1,2,125155.83,0
5,0,2,140691.08,0
3,1,2,58820.32,0
3,1,1,105099.45,1
9,1,2,0.0,0
9,0,1,168372.52,0
1,0,2,94682.56,0
2,1,2,0.0,0
5,0,2,0.0,1
7,1,2,0.0,0
0,1,1,146329.73,0
2,0,2,0.0,0
5,0,1,167962.7,0
1,1,2,0.0,0
7,1,1,0.0,0
8,0,2,0.0,0
3,0,1,116967.68,1
6,1,2,0.0,0
7,1,1,0.0,0
7,1,1,93244.42,0
5,1,2,0.0,0
2,0,2,0.0,0
1,1,2,0.0,0
4,1,2,80442.06,0
2,0,2,150561.03,0
9,1,3,0.0,1
9,0,1,125474.44,0
4,0,2,127076.68,0
8,1,2,0.0,0
8,1,2,128650.11,0
6,1,1,145580.61,0
3,0,1,0.0,1
9,0,1,144900.58,1
4,0,2,0.0,0
8,0,1,97588.6,0
1,1,2,0.0,0
1,0,2,0.0,0
10,0,2,122200.31,0
3,0,1,151709.33,0
7,0,2,0.0,0
3,1,2,122134.4,0
2,0,2,137260.45,0
9,0,1,88594.14,0
6,1,2,0.0,0
8,0,4,127205.32,1
10,0,2,96997.09,0
2,1,1,0.0,0
5,1,2,142200.19,0
3,1,1,160761.41,0
4,0,2,0.0,0
8,0,2,0.0,0
3,0,2,0.0,0
0,0,1,116234.61,0
5,1,1,155143.52,1
1,0,2,0.0,0
8,0,2,0.0,0
5,1,1,84009.47,0
7,0,2,139246.22,0
7,1,2,170113.0,0
8,1,3,0.0,1
2,1,1,145578.28,0
7,1,1,126273.95,0
10,1,1,162482.76,0
9,0,1,0.0,0
2,0,1,87814.89,0
3,1,1,113858.95,0
5,1,4,87612.64,1
1,1,1,0.0,0
1,1,1,106648.98,0
4,1,2,0.0,0
8,1,2,103653.51,0
3,0,1,116880.53,1
4,0,2,97990.49,0
4,1,1,150635.3,0
4,1,2,0.0,0
10,0,2,129674.89,0
9,0,2,0.0,0
3,0,1,83568.26,0
4,0,2,178144.91,1
6,1,1,147137.74,0
5,1,1,0.0,1
3,1,1,114370.41,0
5,1,2,108289.28,1
3,0,2,149887.49,0
4,1,1,170172.9,0
3,1,2,0.0,0
7,0,2,0.0,0
2,0,2,64808.32,0
0,1,1,62732.65,0
7,1,2,0.0,0
5,1,1,95167.55,0
2,0,1,152508.99,1
0,1,1,134644.19,0
8,0,2,0.0,0
3,0,1,51293.47,0
5,0,3,0.0,0
8,1,1,116622.73,0
2,0,2,0.0,0
1,0,1,198113.86,0
4,0,1,85646.81,1
7,1,1,0.0,0
9,0,1,141234.98,0
10,1,2,0.0,0
9,0,1,77641.99,1
3,0,2,0.0,0
7,0,1,117304.29,0
2,1,2,0.0,0
6,1,2,92340.69,0
9,1,2,146780.52,0
6,1,1,144974.55,0
1,0,1,0.0,0
2,1,2,0.0,0
10,0,2,0.0,0
1,0,1,115137.26,0
10,0,2,101952.97,0
0,0,3,164649.52,1
2,1,2,0.0,0
0,1,1,91956.49,0
8,1,2,0.0,0
9,0,2,123938.6,0
6,1,3,123571.77,1
3,1,1,120777.88,0
5,1,1,90248.79,0
7,0,1,0.0,0
4,1,2,0.0,0
1,1,1,106396.48,1
1,0,1,104887.43,1
2,1,1,72079.71,0
6,0,2,0.0,0
2,1,2,0.0,0
3,0,1,99844.68,0
1,1,2,0.0,0
3,1,1,156815.71,0
6,1,1,146034.74,0
1,0,1,152283.39,0
1,1,2,118897.1,0
8,1,1,96781.39,0
1,0,2,102772.67,0
4,0,2,0.0,0
8,0,2,0.0,0
4,1,1,150578.0,1
1,0,2,0.0,0
3,0,2,0.0,0
0,0,2,0.0,0
10,0,1,163548.07,0
8,0,1,148580.12,0
3,0,2,96709.07,0
5,1,1,106011.59,1
1,0,1,135650.88,0
4,0,3,111362.76,1
1,1,1,39344.83,1
9,0,1,130809.77,0
2,0,1,133009.51,0
9,1,2,135337.49,0
10,1,2,112536.57,0
8,0,1,122570.69,0
1,1,2,63562.02,1
3,1,2,0.0,0
9,0,2,100368.63,0
6,0,2,0.0,0
7,0,1,136082.0,0
9,0,1,114169.16,1
5,1,1,47884.92,0
1,1,2,0.0,0
9,0,1,0.0,0
6,1,1,202904.64,1
1,1,1,0.0,1
2,1,2,161807.18,1
3,0,1,110791.97,1
9,1,2,0.0,0
6,0,1,108755.0,1
3,0,2,0.0,0
3,1,2,0.0,0
9,0,4,117294.12,1
4,1,1,102251.14,0
4,0,2,0.0,0
5,1,2,0.0,0
2,0,2,132057.92,0
8,0,1,0.0,1
7,1,1,114285.2,0
9,0,2,0.0,0
2,1,1,76087.98,0
8,0,1,160272.27,0
4,0,1,114552.6,1
8,1,1,102000.17,0
7,0,2,0.0,0
1,1,1,137853.0,0
9,0,2,0.0,0
7,0,1,162318.61,0
1,0,3,140292.58,1
0,1,2,0.0,0
1,0,1,0.0,0
2,1,1,0.0,1
7,0,1,126431.54,0
3,1,1,123475.04,0
6,0,1,97652.96,0
4,1,2,0.0,0
4,0,1,137455.99,1
2,1,2,0.0,0
7,1,2,99046.31,0
9,1,2,0.0,0
4,1,2,105907.42,0
5,0,2,97720.35,1
9,1,2,0.0,0
4,0,2,97392.18,0
8,1,2,0.0,0
9,0,1,152812.58,0
3,0,1,139301.68,0
10,1,1,76319.64,1
9,0,1,125919.35,1
6,1,2,124348.38,0
7,1,1,117199.8,0
9,0,1,148384.64,1
3,1,1,113905.48,0
5,1,1,133476.09,0
0,1,1,117879.32,0
2,1,2,0.0,0
8,0,1,122359.5,0
0,1,2,0.0,1
5,1,1,108585.35,1
8,0,1,145875.74,0
3,1,2,121542.57,0
7,0,1,109508.68,0
2,1,1,146407.11,0
6,0,1,0.0,0
8,1,1,112330.83,0
4,1,1,90413.12,0
8,1,1,105302.66,0
6,1,2,0.0,0
1,0,2,0.0,0
4,0,1,121520.36,0
1,1,1,103960.38,0
8,0,1,102945.01,0
8,0,1,92760.55,0
8,1,2,0.0,0
1,1,1,134590.21,0
10,0,1,104255.03,0
6,0,1,0.0,1
3,0,2,0.0,0
4,0,2,0.0,0
1,1,1,121399.98,1
8,1,2,147127.81,0
8,0,2,125927.51,0
7,1,2,0.0,0
1,1,1,111599.32,0
3,0,2,0.0,0
9,0,2,0.0,0
8,1,1,114212.6,0
5,1,3,0.0,1
4,0,1,115251.64,0
9,1,2,0.0,0
3,1,1,107571.61,0
2,0,2,0.0,0
9,0,3,152367.21,1
1,1,2,130969.77,0
0,1,2,97738.97,0
8,1,2,0.0,0
4,0,1,113794.22,0
6,0,2,128396.33,0
5,0,2,118207.69,1
9,1,1,124730.26,0
9,0,1,0.0,0
0,0,1,136298.65,1
2,0,2,0.0,0
2,1,3,0.0,0
5,1,2,0.0,0
2,0,2,125724.95,0
2,1,2,0.0,0
1,1,2,0.0,0
5,0,1,0.0,1
5,0,1,95872.86,1
9,0,1,0.0,1
2,1,1,0.0,1
7,0,1,74260.03,0
1,0,1,123407.69,1
3,1,2,123783.91,0
5,0,2,0.0,0
6,0,1,153880.15,0
7,1,2,0.0,0
1,1,2,106301.85,0
7,1,2,0.0,1
9,0,2,0.0,0
3,0,1,138076.47,1
9,1,1,135422.31,0
7,0,2,0.0,0
5,0,1,126875.62,0
3,0,2,96381.68,0
4,1,2,119703.1,0
2,0,2,152102.18,0
0,0,2,127675.39,0
2,1,2,133776.86,0
9,1,1,72788.03,0
9,0,1,76226.9,0
9,1,1,163630.76,1
5,0,2,0.0,0
10,0,2,0.0,0
3,1,1,155423.17,0
0,1,1,98710.89,1
2,0,1,0.0,1
7,1,1,126683.8,0
4,0,1,140700.61,0
8,0,1,168078.83,1
4,0,2,107726.93,0
9,1,2,0.0,0
1,1,2,0.0,0
1,0,1,35741.69,0
5,1,1,98268.84,1
4,1,1,133800.98,0
2,0,1,125682.79,0
9,0,2,0.0,0
6,0,1,130428.78,0
6,1,2,0.0,0
8,0,2,0.0,0
6,0,2,0.0,0
0,1,2,137138.2,0
8,1,1,73112.95,0
9,1,1,152347.01,0
8,0,1,115144.68,0
5,0,2,0.0,1
3,0,1,137817.52,0
7,0,1,157332.26,0
2,0,2,0.0,0
5,0,1,124586.93,1
6,1,2,116980.78,0
3,0,1,128398.38,0
1,1,1,0.0,0
3,1,2,137657.25,0
5,1,1,167259.44,0
8,0,2,0.0,0
4,0,1,119009.57,0
2,1,1,80002.33,0
4,1,1,140211.88,0
3,0,2,118742.74,0
1,0,1,138207.08,1
10,1,1,148636.21,1
1,0,1,178827.79,0
5,0,1,83134.3,0
3,1,1,121513.31,0
6,1,1,95900.04,0
1,1,1,112543.42,0
9,1,1,0.0,0
3,1,1,141751.82,0
6,0,2,124140.57,0
2,0,2,116546.59,1
6,0,1,0.0,0
6,1,2,157576.47,0
5,0,2,0.0,0
5,0,2,141428.99,0
0,1,1,127510.99,0
9,1,2,0.0,0
10,0,2,0.0,0
6,1,1,81818.49,0
1,1,1,100895.54,0
5,1,1,63832.43,0
4,0,2,0.0,0
4,0,1,116085.06,0
1,1,2,0.0,0
1,1,2,0.0,0
2,1,1,115761.51,1
6,1,2,0.0,0
4,1,1,139626.01,1
7,1,1,0.0,1
6,1,1,115576.44,0
4,0,2,0.0,0
5,0,1,77647.6,0
5,0,2,0.0,0
10,0,1,148962.46,1
8,0,2,0.0,0
2,1,2,0.0,0
5,0,1,80542.81,1
4,0,2,0.0,0
4,0,2,0.0,0
9,1,1,102050.47,0
5,0,1,0.0,1
6,1,2,114948.76,0
8,0,2,136000.45,0
4,1,2,156001.68,0
3,0,2,147974.16,0
2,0,2,0.0,0
5,1,1,90402.77,0
5,0,2,0.0,0
2,1,2,0.0,0
9,0,2,0.0,0
3,1,2,162701.65,0
2,0,2,0.0,0
6,0,2,0.0,0
5,0,2,82453.96,0
9,0,1,100107.99,0
7,1,2,0.0,0
5,0,3,83348.89,1
4,0,2,96553.52,1
9,0,1,201009.64,1
5,0,1,125167.74,0
9,1,1,0.0,0
5,0,1,153313.67,0
9,0,2,0.0,0
2,0,1,125879.29,0
6,1,1,170057.62,0
1,1,2,0.0,0
2,0,1,131326.47,1
1,0,1,128472.8,1
6,0,1,160485.16,0
6,1,3,84445.68,1
1,0,2,115409.18,0
8,1,1,62400.48,1
4,1,1,143054.56,1
7,1,2,133628.09,0
9,1,2,107135.04,0
7,0,2,0.0,0
2,1,2,151659.52,0
7,1,3,0.0,0
9,1,2,155903.82,0
4,0,2,82940.25,1
4,0,1,112650.89,1
10,0,1,0.0,0
4,0,2,95853.39,0
1,0,2,82228.67,0
4,1,2,0.0,0
1,1,3,163700.78,1
4,0,1,106328.08,0
7,1,1,152992.91,0
3,0,1,116439.65,0
9,0,1,101352.78,0
10,0,2,0.0,0
9,1,1,105609.17,0
8,1,2,0.0,0
4,1,3,0.0,0
8,1,2,103894.38,0
9,1,1,139834.93,0
6,1,2,112518.71,0
7,0,1,115895.42,0
3,0,1,146408.68,0
4,1,2,165363.31,1
1,0,2,0.0,1
3,0,1,71843.15,0
5,1,1,105492.53,0
7,1,1,183027.25,0
1,1,2,131968.57,0
3,1,1,104118.5,0
2,1,2,0.0,0
0,1,2,125023.1,0
4,1,1,74323.2,0
7,0,2,109346.13,0
6,0,2,0.0,0
3,1,1,109698.41,1
5,1,2,0.0,0
5,0,1,127758.09,0
1,0,1,102645.48,1
4,0,1,93249.4,0
5,0,2,0.0,0
1,1,1,87779.83,1
5,0,2,0.0,0
0,1,1,138131.34,0
4,1,2,70362.52,0
1,0,2,0.0,0
7,0,1,168286.58,1
3,0,1,86102.27,1
4,1,1,115142.9,0
0,1,2,126597.89,1
2,0,2,0.0,0
0,1,2,157989.21,0
1,0,1,187997.15,1
8,1,1,172192.49,0
1,0,1,133105.47,1
4,1,2,0.0,0
10,0,1,0.0,1
8,1,2,0.0,0
3,1,1,192407.97,0
9,0,1,107199.75,0
6,0,1,115796.7,1
5,1,1,164858.18,0
4,1,1,117633.28,0
9,0,2,0.0,0
7,0,2,0.0,0
6,1,1,126663.51,0
6,1,1,140273.47,1
7,1,2,0.0,0
8,1,1,153344.72,0
9,1,1,123943.18,0
5,0,1,0.0,0
7,1,2,98630.31,0
2,1,1,58036.33,0
5,0,2,0.0,0
7,1,2,109200.74,0
0,1,2,0.0,0
7,0,1,0.0,0
6,1,2,0.0,0
1,1,2,83173.98,0
3,0,1,0.0,1
7,0,2,0.0,0
5,0,2,82559.42,1
5,0,1,73494.21,0
2,1,1,132450.24,0
6,0,1,128663.9,1
2,1,1,79951.9,1
8,1,1,132508.3,1
1,0,2,120530.13,0
10,1,2,74988.59,0
6,1,1,94722.88,0
5,0,2,0.0,0
6,1,2,71269.89,0
9,0,1,98612.1,0
6,1,1,138033.55,0
2,1,1,91621.69,0
3,1,1,140014.42,0
5,1,2,126815.97,0
3,1,1,139663.37,0
7,1,2,0.0,0
1,0,1,165312.27,0
8,0,2,0.0,0
8,1,2,0.0,0
1,1,2,123699.28,0
3,1,1,97325.15,0
5,1,1,97041.16,0
5,0,2,0.0,0
0,0,2,104129.24,1
1,1,1,0.0,0
3,1,1,104367.5,0
7,1,1,135369.71,0
6,0,1,112119.48,0
7,1,1,123760.68,0
6,1,1,0.0,1
6,1,2,0.0,0
