Bank_Profile_Key,Tenure,Active_Member,Products_Number,Balance,Complain
3195,3,0,1,118097.87,0
3196,0,0,1,172693.54,0
3197,4,0,2,129440.3,0
3198,4,0,2,0.0,0
3199,1,0,1,96471.2,0
3200,1,1,1,0.0,1
3201,4,1,1,140197.18,0
3202,6,0,2,0.0,0
3203,4,0,1,135946.26,0
3204,3,1,2,0.0,0
3205,3,1,3,81290.02,1
3206,8,0,1,0.0,1
3207,9,0,1,113715.36,1
3208,2,1,1,168883.08,0
3209,8,0,1,143421.74,0
3210,7,1,1,153644.39,0
3211,1,1,1,109330.06,0
3212,1,0,2,115095.88,0
3213,10,1,1,0.0,1
3214,1,1,1,183276.32,0
3215,9,0,1,68193.72,0
3216,8,0,2,0.0,0
3217,6,1,1,139729.54,0
3218,4,1,1,98365.33,0
3219,10,0,2,0.0,0
3220,10,1,2,122453.97,0
3221,7,0,2,132174.41,0
3222,2,1,2,0.0,0
3223,1,0,2,0.0,0
3224,2,0,1,104349.45,0
3225,2,0,1,138881.04,1
3226,0,0,1,116968.91,0
3227,1,1,2,105346.03,0
3228,9,0,1,136623.19,0
3229,10,1,2,0.0,0
3230,5,0,1,0.0,1
3231,6,1,2,0.0,0
3232,6,0,1,124445.52,0
3233,5,1,2,68999.66,0
3234,6,1,1,85768.42,0
3235,1,0,1,0.0,1
3236,9,1,2,100628.0,0
3237,0,1,1,0.0,0
3238,7,1,2,0.0,0
3239,6,0,1,0.0,1
3240,6,0,2,0.0,0
3241,0,0,1,125647.36,1
3242,8,1,1,100375.39,0
3243,10,0,1,0.0,0
3244,7,1,1,171922.72,0
3245,2,1,2,146810.99,0
3246,3,1,1,109032.23,1
3247,6,0,1,0.0,1
3248,7,0,1,0.0,0
3249,5,0,1,128653.59,0
3250,3,1,1,80387.81,0
3251,8,1,2,0.0,1
3252,0,0,3,108508.82,1
3253,10,0,1,155978.17,0
3254,5,1,1,0.0,0
3255,4,0,1,121175.56,1
3256,4,0,2,89349.47,0
3257,7,0,2,86131.71,0
3258,3,1,1,102346.86,0
3259,7,1,1,121263.62,0
3260,2,0,2,0.0,0
3261,2,0,1,0.0,1
3262,3,1,2,0.0,0
3263,6,0,1,149726.08,1
3264,2,0,2,0.0,1
3265,5,0,2,161274.05,0
3266,2,0,2,0.0,0
3267,1,1,1,103138.17,0
3268,3,0,1,109628.44,0
3269,5,0,1,0.0,1
3270,7,0,2,97286.16,0
3271,7,0,1,118004.26,0
3272,9,0,1,85534.83,0
3273,4,1,1,0.0,1
3274,4,0,2,95140.44,1
3275,6,1,1,0.0,1
3276,3,1,2,0.0,0
3277,1,1,1,75900.84,0
3278,2,0,1,126619.27,0
3279,7,0,1,111833.47,0
3280,7,0,2,0.0,0
3281,3,1,1,238387.56,1
3282,2,1,2,108698.96,0
3283,2,1,1,112687.69,0
3284,4,0,2,81556.89,0
3285,9,1,1,136596.85,0
3286,9,0,1,98807.45,1
3287,1,1,2,0.0,0
3288,1,1,2,0.0,0
3289,6,1,1,107499.7,0
3290,8,0,2,0.0,0
3291,9,0,2,0.0,0
3292,8,1,2,0.0,0
3293,1,0,2,176024.05,0
3294,3,1,2,0.0,0
3295,0,1,1,127631.62,1
3296,9,0,1,0.0,0
3297,10,0,2,109819.16,0
3298,2,0,1,138734.94,0
3299,10,0,2,111363.1,0
3300,9,1,2,0.0,0
3301,0,0,2,143988.0,1
3302,5,1,1,118838.75,0
3303,4,1,1,161637.75,0
3304,3,1,1,133793.89,1
3305,8,0,1,71553.83,0
3306,8,1,1,0.0,0
3307,3,0,2,0.0,0
3308,7,1,2,0.0,0
3309,10,1,2,64667.95,0
3310,2,1,1,121164.11,0
3311,3,0,2,0.0,0
3312,3,1,1,98903.06,0
3313,7,0,1,104158.84,0
3314,6,1,2,0.0,0
3315,3,1,2,139529.93,1
3316,6,1,2,0.0,0
3317,5,0,1,64646.7,1
3318,3,1,2,0.0,1
3319,6,1,2,0.0,0
3320,1,0,1,118894.22,0
3321,2,1,1,0.0,0
3322,9,1,2,0.0,0
3323,8,1,1,68213.99,0
3324,1,0,2,0.0,0
3325,8,1,1,139196.0,0
3326,7,1,2,0.0,0
3327,4,1,1,126345.55,1
3328,5,1,2,0.0,0
3329,2,0,1,0.0,1
3330,3,0,2,0.0,0
3331,4,1,2,0.0,0
3332,5,0,1,129278.43,0
3333,3,0,1,119558.35,0
3334,5,0,1,92467.58,0
3335,5,0,2,0.0,0
3336,6,0,2,0.0,0
3337,10,0,2,0.0,0
3338,4,0,1,99340.83,1
3339,3,1,2,0.0,0
3340,4,0,2,126833.79,1
3341,5,1,1,109676.52,0
3342,3,1,1,0.0,0
3343,6,1,2,134729.99,0
3344,3,0,1,98431.37,0
3345,8,0,2,130368.31,0
3346,7,0,1,123974.96,0
3347,4,1,1,138082.16,0
3348,1,0,1,129855.32,0
3349,6,0,1,132308.22,0
3350,5,0,2,155447.65,1
3351,2,1,2,124268.64,0
3352,9,0,1,176311.36,0
3353,2,1,2,99886.42,0
3354,7,1,2,0.0,0
3355,2,1,2,0.0,0
3356,5,1,1,85089.3,0
3357,10,1,2,134318.21,0
3358,5,1,2,75395.53,0
3359,5,0,1,116765.7,1
3360,4,1,1,0.0,0
3361,7,1,1,111501.66,0
3362,7,0,2,76595.08,0
3363,9,0,2,160541.36,0
3364,2,0,1,129728.6,0
3365,1,0,2,0.0,0
3366,5,1,4,130929.02,1
3367,2,1,1,116800.25,0
3368,0,1,1,101016.53,1
3369,5,1,2,0.0,0
3370,8,1,1,190566.65,0
3371,6,0,1,0.0,1
3372,6,1,1,97067.69,1
3373,4,1,1,92208.54,1
3374,2,0,2,186347.97,0
3375,2,1,1,103176.62,0
3376,4,1,1,0.0,1
3377,4,1,2,77270.08,1
3378,3,1,1,111911.63,1
3379,5,1,1,94216.05,0
3380,7,1,2,0.0,0
3381,3,0,2,0.0,0
3382,6,0,1,106770.82,0
3383,5,1,2,138089.97,0
3384,9,1,2,133191.19,0
3385,9,1,2,0.0,0
3386,7,1,1,74135.85,1
3387,6,0,2,99208.46,0
3388,8,1,1,92242.34,0
3389,7,1,1,108380.72,0
3390,4,0,1,91893.32,1
3391,7,1,1,85757.93,0
3392,3,0,2,0.0,0
3393,8,1,1,96759.42,0
3394,6,1,2,0.0,0
3395,6,1,2,0.0,0
3396,5,0,1,0.0,0
3397,4,1,2,0.0,0
3398,2,0,2,132150.26,0
3399,9,1,2,0.0,0
3400,6,0,1,175443.75,1
3401,3,1,1,78990.15,0
3402,4,0,1,113743.37,0
3403,5,1,1,157624.84,0
3404,7,1,2,125163.62,0
3405,2,0,1,0.0,0
3406,9,1,1,0.0,0
3407,7,0,1,80922.75,0
3408,3,0,2,193354.86,0
3409,9,1,2,107648.94,0
3410,7,0,1,131769.04,1
3411,1,0,2,138992.48,0
3412,8,0,1,113899.92,0
3413,6,1,1,114450.32,0
3414,3,0,2,0.0,0
3415,2,1,2,0.0,0
3416,6,0,1,63609.92,1
3417,9,0,2,0.0,0
3418,10,0,1,75497.51,0
3419,2,0,2,0.0,0
3420,10,1,2,0.0,0
3421,1,1,2,0.0,0
3422,0,0,1,117704.73,0
3423,1,1,2,130463.55,0
3424,8,1,1,46161.18,0
3425,5,0,2,0.0,0
3426,4,1,2,110182.54,0
3427,10,0,2,0.0,0
3428,9,0,1,117221.15,0
3429,4,0,2,0.0,0
3430,9,0,1,79120.27,1
3431,1,1,2,177069.24,0
3432,3,0,1,61636.97,0
3433,5,0,1,0.0,0
3434,6,0,1,104414.03,0
3435,4,1,1,159732.02,0
3436,4,1,1,89437.03,0
3437,8,1,1,0.0,0
3438,3,0,1,0.0,0
3439,3,1,2,0.0,0
3440,7,1,1,142400.77,0
3441,2,1,1,88011.4,1
3442,2,1,2,0.0,0
3443,8,1,1,154870.28,0
3444,4,0,2,0.0,1
3445,5,1,2,0.0,0
3446,1,0,2,118402.25,0
3447,9,1,2,87374.88,0
3448,8,0,1,105397.8,1
3449,5,0,1,125341.69,0
3450,10,1,1,129164.88,0
3451,3,0,1,141004.46,0
3452,0,0,2,0.0,0
3453,3,1,1,89079.41,1
3454,9,0,2,103604.31,0
3455,1,1,1,182705.05,0
3456,8,1,2,0.0,0
3457,6,0,1,94598.48,1
3458,8,0,2,188241.05,1
3459,9,0,2,0.0,0
3460,10,1,2,0.0,0
3461,5,0,2,117469.91,0
3462,4,0,1,80790.74,0
3463,1,1,1,107735.93,0
3464,8,0,1,133379.41,1
3465,7,0,1,168066.87,0
3466,2,0,2,69014.49,0
3467,4,0,1,0.0,0
3468,1,1,2,98548.62,0
3469,1,1,2,0.0,0
3470,3,1,1,76554.06,0
3471,2,1,2,0.0,0
3472,3,1,1,107375.82,0
3473,9,1,2,122417.17,0
3474,0,1,1,0.0,1
3475,6,0,1,97188.62,0
3476,4,1,2,61297.05,0
3477,1,0,1,112666.67,1
3478,7,1,1,0.0,0
3479,3,0,1,157842.07,0
3480,7,0,1,91443.75,0
3481,0,0,1,110148.49,1
3482,9,1,2,53299.96,0
3483,3,1,2,0.0,0
3484,6,1,2,0.0,0
3485,2,1,2,70233.74,0
3486,3,0,1,0.0,1
3487,10,0,1,75212.28,0
3488,7,1,1,41299.03,0
3489,3,0,1,83286.56,0
3490,10,0,2,0.0,0
3491,6,0,1,0.0,1
3492,6,0,1,85668.59,0
3493,7,1,1,57327.04,0
3494,3,0,2,0.0,0
3495,7,1,1,69609.85,0
3496,4,0,1,129269.27,0
3497,1,1,2,0.0,0
3498,1,0,2,165350.61,1
3499,7,1,2,152105.57,0
3500,10,1,2,0.0,0
3501,5,0,1,106290.64,0
3502,10,0,2,100548.67,0
3503,2,0,1,106344.95,1
3504,5,0,1,137482.19,0
3505,3,1,1,116465.53,0
3506,1,1,1,0.0,0
3507,10,1,2,0.0,0
3508,9,1,1,127637.92,0
3509,3,1,2,0.0,0
3510,1,1,1,0.0,0
3511,2,0,2,81951.74,0
3512,5,1,1,147531.82,0
3513,3,1,2,0.0,0
3514,10,0,1,135120.72,0
3515,2,0,1,0.0,0
3516,8,1,2,0.0,0
3517,7,1,2,0.0,0
3518,1,0,2,0.0,0
3519,5,0,2,0.0,0
3520,5,0,1,28082.95,1
3521,10,0,2,0.0,1
3522,4,1,1,111087.5,0
3523,9,1,2,0.0,0
3524,6,0,1,127120.07,0
3525,7,1,2,115651.6,0
3526,4,0,2,77743.01,0
3527,9,0,2,0.0,0
3528,7,1,1,71996.09,0
3529,5,1,1,61581.97,0
3530,5,0,2,0.0,0
3531,5,0,3,0.0,1
3532,8,0,1,87873.39,1
3533,0,1,2,105617.73,1
3534,5,1,1,0.0,1
3535,4,1,2,148770.61,0
3536,5,1,1,94901.09,0
3537,7,1,1,174851.9,0
3538,7,1,2,0.0,0
3539,2,0,1,120847.11,1
3540,6,0,1,0.0,0
3541,5,0,1,0.0,0
3542,4,1,1,103267.8,0
3543,4,1,1,109699.08,0
3544,8,1,1,135133.39,1
3545,1,0,1,0.0,0
3546,8,0,1,137649.47,0
3547,6,0,1,113567.94,0
3548,6,0,2,0.0,1
3549,5,1,2,141547.26,0
3550,5,0,3,62055.17,1
3551,4,0,1,131156.76,0
3552,6,0,1,134837.58,0
3553,3,0,2,0.0,0
3554,4,0,1,104784.23,1
3555,1,1,2,0.0,0
3556,1,1,1,156948.41,1
3557,6,0,1,147751.75,1
3558,1,1,2,124619.33,0
3559,4,0,1,124182.21,0
3560,7,0,1,142028.36,1
3561,8,0,1,0.0,1
3562,10,0,2,125837.86,0
3563,9,1,1,117160.32,1
3564,8,1,2,0.0,0
3565,5,0,1,97565.74,1
3566,5,1,2,0.0,0
3567,3,0,1,104833.79,0
3568,2,0,2,101675.22,0
3569,3,1,2,0.0,0
3570,8,0,1,0.0,1
3571,2,0,1,174701.05,1
3572,6,0,2,71142.77,0
3573,3,1,2,108805.42,0
3574,4,1,2,0.0,0
3575,4,1,1,0.0,0
3576,9,1,1,116037.76,0
3577,8,1,2,0.0,0
3578,2,0,2,80673.96,0
3579,1,0,1,124640.51,1
3580,9,0,2,182275.23,0
3581,5,0,1,98635.77,0
3582,5,0,2,0.0,0
3583,4,0,1,0.0,0
3584,8,0,1,79757.21,1
3585,8,1,1,53053.76,0
3586,7,1,2,120911.75,0
3587,4,0,1,115285.85,0
3588,2,0,2,0.0,0
3589,3,0,1,221532.8,0
3590,4,0,1,105056.13,0
3591,3,1,1,88363.03,0
3592,2,0,2,123757.52,0
3593,5,1,1,123959.97,1
3594,10,1,1,114822.64,0
3595,9,0,1,145219.3,0
3596,5,1,1,106807.64,0
3597,0,0,1,148159.71,0
3598,1,0,1,99745.95,0
3599,8,0,1,156282.79,0
3600,7,0,2,0.0,0
3601,6,1,2,0.0,1
3602,6,0,1,0.0,1
3603,2,1,1,0.0,0
3604,7,0,2,121376.15,1
3605,4,0,1,111582.11,0
3606,10,0,1,129417.82,0
3607,1,1,2,0.0,0
3608,5,1,2,0.0,0
3609,7,0,1,0.0,0
3610,6,0,1,94607.08,0
3611,1,0,1,131368.3,1
3612,8,1,2,166883.07,0
3613,3,0,2,0.0,0
3614,6,1,2,172812.72,0
3615,0,1,2,126606.63,0
3616,9,0,3,134950.19,1
3617,6,0,1,96956.1,1
3618,4,0,1,107601.79,1
3619,8,0,1,92060.06,1
3620,0,0,2,0.0,0
3621,4,1,2,0.0,0
3622,9,1,1,137688.71,0
3623,8,1,2,85845.43,0
3624,6,0,1,125552.96,0
3625,1,1,1,167298.42,0
3626,4,1,2,55732.92,0
3627,6,1,1,110689.07,1
3628,7,1,1,98544.11,0
3629,8,0,1,178317.6,0
3630,8,0,2,115713.84,0
3631,9,0,2,143267.14,0
3632,5,0,1,89750.21,0
3633,3,0,1,116576.45,0
3634,8,0,2,143001.5,0
3635,7,0,1,157761.56,0
3636,5,1,2,0.0,0
3637,4,1,2,103430.11,0
3638,0,0,1,0.0,1
3639,5,0,2,0.0,0
3640,8,0,1,115115.38,1
3641,0,1,2,122501.28,0
3642,3,1,1,0.0,0
3643,6,1,2,0.0,0
3644,3,0,1,146758.24,0
3645,3,1,2,0.0,0
3646,3,1,1,0.0,1
3647,9,0,1,110738.89,1
3648,2,1,1,94203.8,0
3649,8,1,1,105792.49,1
3650,4,1,1,153198.23,0
3651,3,0,2,0.0,0
3652,10,1,1,61811.23,0
3653,8,0,1,101116.06,0
3654,0,1,1,74458.25,0
3655,8,0,2,142871.27,0
3656,6,1,2,98585.94,0
3657,6,1,1,0.0,1
3658,7,1,2,0.0,0
3659,3,0,1,80764.03,1
3660,9,1,1,144801.97,1
3661,2,0,2,0.0,0
3662,7,1,2,110053.62,0
3663,5,1,1,118890.81,0
3664,5,0,1,0.0,1
3665,0,1,1,151218.98,0
3666,9,1,1,150507.21,0
3667,9,1,2,0.0,0
3668,4,0,2,131023.76,0
3669,2,0,1,122314.5,1
3670,2,1,2,0.0,0
3671,4,1,2,0.0,0
3672,6,1,2,111739.4,0
3673,6,1,1,113882.31,0
3674,7,0,1,98148.61,0
3675,9,0,2,0.0,0
3676,1,1,1,59271.82,0
3677,2,1,2,0.0,0
3678,2,1,2,0.0,0
3679,10,1,1,69413.44,0
3680,7,1,2,160599.06,0
3681,3,1,1,0.0,0
3682,2,0,1,147803.48,1
3683,8,1,2,0.0,0
3684,9,0,2,170228.59,1
3685,2,1,1,133111.73,0
3686,5,0,2,0.0,0
3687,2,0,2,176139.5,0
3688,2,1,2,0.0,0
3689,1,1,1,110245.13,0
3690,5,0,2,0.0,0
3691,6,1,1,158719.57,0
3692,5,1,1,160979.68,0
3693,4,1,2,123557.65,0
3694,4,1,1,0.0,1
3695,4,0,1,0.0,1
3696,10,1,1,112896.86,0
3697,7,0,1,120962.13,0
3698,10,0,1,96048.55,0
3699,3,1,2,0.0,0
3700,10,1,2,185063.7,0
3701,6,1,2,118064.93,0
3702,2,1,2,0.0,0
3703,8,1,1,0.0,0
3704,5,1,3,149131.03,1
3705,7,0,2,0.0,0
3706,3,1,1,0.0,0
3707,6,0,2,125512.98,0
3708,3,0,2,83492.07,0
3709,7,0,1,0.0,0
3710,10,0,1,0.0,1
3711,1,1,1,125739.26,0
3712,8,1,1,98592.88,1
3713,1,0,1,141789.15,0
3714,0,0,1,112949.71,0
3715,3,0,1,105057.33,0
3716,0,1,1,89087.89,1
3717,2,0,1,147435.96,0
3718,0,0,1,154439.86,0
3719,8,1,2,73054.37,0
3720,1,0,1,124678.35,1
3721,8,0,2,152576.25,0
3722,9,1,1,152243.57,0
3723,4,0,1,0.0,0
3724,2,1,2,88120.97,0
3725,9,1,1,143930.92,1
3726,1,0,2,0.0,0
3727,7,0,3,137059.05,1
3728,7,1,1,186558.55,1
3729,5,1,2,115654.47,0
3730,2,0,2,0.0,0
3731,3,0,1,126152.84,0
3732,7,1,1,105701.91,1
3733,6,1,1,0.0,1
3734,9,1,1,157094.78,0
3735,2,1,2,113228.38,0
3736,10,1,1,0.0,0
3737,8,1,2,108432.88,0
3738,8,1,1,0.0,0
3739,2,1,2,120702.67,0
3740,1,0,1,0.0,0
3741,7,1,2,0.0,0
3742,9,0,1,139106.19,1
3743,6,0,2,101851.8,0
3744,6,0,1,130935.56,1
3745,3,1,1,116509.99,1
3746,1,1,2,93124.04,0
3747,5,0,1,111578.18,1
3748,9,1,2,0.0,0
3749,10,1,1,86546.29,0
3750,8,1,1,0.0,0
3751,2,0,2,129669.32,0
3752,2,0,2,0.0,0
3753,2,1,1,164557.95,0
3754,6,1,2,0.0,0
3755,8,1,1,118989.92,0
3756,1,0,1,0.0,0
3757,5,1,2,0.0,0
3758,6,0,1,79259.75,0
3759,4,0,1,112230.38,1
3760,9,1,1,118129.87,0
3761,7,0,1,86824.09,0
3762,10,1,1,128306.7,0
3763,2,0,2,117641.43,0
3764,3,0,2,125734.2,1
3765,8,1,1,103302.37,0
3766,8,0,1,0.0,0
3767,4,0,2,82696.09,0
3768,4,0,1,145471.37,0
3769,2,0,1,101506.66,0
3770,5,0,2,156265.31,0
3771,1,1,1,128554.98,0
3772,8,1,2,139959.55,0
3773,7,1,1,132944.53,0
3774,3,1,3,0.0,0
3775,1,0,1,0.0,1
3776,5,1,2,93547.23,0
3777,2,0,1,152302.72,0
3778,2,1,1,147674.26,0
3779,3,1,1,148021.12,0
3780,0,0,2,0.0,0
3781,5,0,2,142360.62,1
3782,2,0,1,151027.56,0
3783,2,0,1,138843.7,1
3784,8,1,1,109958.15,1
3785,9,0,1,138857.59,0
3786,3,1,2,105426.5,0
3787,9,0,2,149155.53,1
3788,4,1,1,135096.05,1
3789,2,0,2,170890.05,0
3790,4,1,1,89122.3,0
3791,0,1,1,78126.28,1
3792,3,0,1,123894.43,0
3793,7,1,2,0.0,0
3794,5,0,1,106913.43,1
3795,4,0,1,127845.83,0
3796,8,1,2,0.0,0
3797,7,0,1,106397.75,0
3798,3,1,1,0.0,1
3799,0,0,2,0.0,0
3800,5,0,1,166492.48,0
3801,2,1,2,0.0,0
3802,6,0,1,114493.68,0
3803,9,1,2,126104.98,0
3804,4,0,1,124425.99,1
3805,1,0,2,0.0,0
3806,0,0,1,0.0,0
3807,10,0,2,0.0,0
3808,3,1,1,101140.76,0
3809,0,1,1,150844.94,0
3810,1,1,1,115024.5,0
3811,6,0,1,131286.46,0
3812,9,0,2,0.0,0
3813,7,1,1,141267.67,0
3814,5,1,1,137761.55,0
3815,7,0,2,0.0,0
3816,0,0,1,98064.97,0
3817,9,1,2,114519.57,0
3818,6,0,1,101012.77,1
3819,10,1,1,0.0,0
3820,3,0,1,82291.1,1
3821,9,0,1,84719.98,0
3822,5,1,2,0.0,0
3823,0,0,1,104386.53,0
3824,8,0,1,128131.73,0
3825,2,0,1,122806.95,0
3826,8,0,1,0.0,0
3827,4,1,1,112510.89,0
3828,3,0,1,117056.46,1
3829,7,1,1,131778.66,0
3830,1,0,1,70784.27,0
3831,10,1,2,0.0,0
3832,5,0,2,0.0,0
3833,1,0,2,0.0,0
3834,6,1,2,140752.06,0
3835,6,0,2,92126.26,0
3836,7,1,2,93148.74,0
3837,5,1,3,110132.55,1
3838,6,0,2,0.0,0
3839,4,1,1,122227.71,1
3840,2,1,2,121647.54,1
3841,1,1,1,110597.76,1
3842,2,1,4,120731.39,1
3843,8,1,2,0.0,0
3844,1,1,3,0.0,1
3845,6,0,1,153722.47,0
3846,8,0,1,114088.32,0
3847,7,1,2,0.0,0
3848,6,0,2,0.0,0
3849,4,0,1,152532.3,0
3850,1,0,2,0.0,0
3851,3,0,1,143292.95,0
3852,1,1,1,149144.61,0
3853,9,1,1,127157.04,0
3854,9,1,2,84673.17,0
3855,9,0,2,135962.4,0
3856,3,1,2,151691.44,0
3857,0,0,1,88335.05,0
3858,7,1,1,139859.23,0
3859,9,1,1,43134.65,0
3860,5,0,1,99580.13,0
3861,6,1,1,110717.38,0
3862,3,0,2,0.0,1
3863,3,0,2,0.0,0
3864,3,0,1,0.0,0
3865,5,0,2,108197.11,0
3866,6,1,2,0.0,0
3867,6,1,1,104450.86,0
3868,2,0,2,0.0,0
3869,4,1,1,0.0,0
3870,7,0,2,0.0,0
3871,8,1,2,0.0,0
3872,7,1,1,116099.82,0
3873,6,0,1,111169.91,0
3874,4,1,2,0.0,0
3875,5,1,1,123616.43,0
3876,9,1,1,155619.58,0
3877,2,1,2,89558.39,0
3878,4,1,1,0.0,1
3879,6,1,2,131938.92,0
3880,9,0,2,151772.63,1
3881,8,1,2,0.0,0
3882,3,1,1,0.0,0
3883,6,1,2,0.0,0
3884,1,1,1,97700.02,0
3885,6,1,2,0.0,0
3886,6,0,2,103244.86,1
3887,8,1,2,147833.3,0
3888,5,0,2,0.0,0
3889,0,1,2,0.0,0
3890,2,0,2,0.0,0
3891,9,1,2,84521.48,0
3892,5,0,1,91938.31,0
3893,6,1,1,124240.93,0
3894,5,0,2,0.0,0
3895,2,0,1,157084.99,0
3896,3,1,2,108244.82,0
3897,9,1,2,0.0,0
3898,5,0,2,82161.7,0
3899,2,0,1,104568.41,1
3900,2,0,1,119912.46,0
3901,9,1,2,68881.59,0
3902,2,1,2,0.0,0
3903,1,1,1,86376.29,1
3904,9,0,2,150840.03,0
3905,8,1,2,155059.1,0
3906,4,0,2,0.0,0
3907,8,1,2,78128.13,0
3908,4,1,2,98899.76,0
3909,1,1,1,0.0,0
3910,6,1,1,160982.89,0
3911,3,0,2,87926.24,1
3912,4,1,1,0.0,0
3913,2,0,2,79385.21,0
3914,5,0,1,127997.83,1
3915,2,1,1,168396.34,0
3916,2,1,1,134896.03,0
3917,6,1,3,0.0,0
3918,6,1,2,94238.75,1
3919,1,0,2,0.0,0
3920,7,0,2,0.0,0
3921,3,0,1,212696.32,0
3922,3,0,2,0.0,1
3923,3,0,2,139153.68,0
3924,7,0,2,0.0,0
3925,0,0,2,0.0,0
3926,5,0,2,0.0,0
3927,6,1,1,92887.13,0
3928,1,1,2,0.0,0
3929,5,1,1,83442.98,0
3930,6,0,2,144773.29,0
3931,9,1,1,111973.97,1
3932,8,1,1,178032.53,0
3933,5,1,1,140007.19,0
3934,5,0,2,98400.61,0
3935,1,0,2,0.0,0
3936,3,0,2,108924.33,1
3937,4,0,1,132835.56,0
3938,1,1,2,0.0,0
3939,1,0,1,118334.44,1
3940,9,0,2,81732.88,0
3941,5,0,1,121411.9,1
3942,9,0,1,121455.65,1
3943,5,1,2,0.0,0
3944,5,1,2,0.0,0
3945,8,1,1,117989.76,0
3946,10,1,2,0.0,0
3947,5,1,1,137411.29,0
3948,10,1,1,73688.2,0
3949,9,1,2,122330.7,0
3950,5,0,1,99906.89,0
3951,5,1,2,0.0,0
3952,9,0,1,167664.83,1
3953,7,0,1,141525.55,0
3954,3,0,1,124832.51,0
3955,9,1,1,132121.71,0
3956,2,0,2,0.0,0
3957,0,1,1,78539.84,0
3958,5,0,1,123770.46,1
3959,5,1,2,0.0,0
3960,7,1,3,116150.65,1
3961,0,1,1,160729.1,0
3962,10,0,1,88378.6,0
3963,2,0,1,182888.08,0
3964,8,1,2,0.0,0
3965,4,1,1,0.0,1
3966,8,0,1,85600.08,0
3967,4,1,2,0.0,0
3968,10,1,2,0.0,0
3969,4,1,1,95001.33,0
3970,2,1,1,113873.22,1
3971,6,0,2,0.0,0
3972,7,0,1,74896.92,0
3973,5,0,1,89492.62,0
3974,3,0,1,128718.78,0
3975,8,0,2,0.0,0
3976,3,0,1,0.0,1
3977,7,0,2,144954.75,0
3978,9,0,2,0.0,0
3979,6,0,2,94001.61,0
3980,7,0,1,0.0,1
3981,0,1,1,0.0,0
3982,1,1,2,0.0,0
3983,4,0,1,0.0,1
3984,2,1,1,0.0,1
3985,8,1,2,0.0,0
3986,6,1,2,0.0,0
3987,8,1,2,0.0,0
3988,7,1,1,141546.35,0
3989,8,1,1,141528.88,1
3990,7,1,1,109805.3,0
3991,10,1,2,86614.06,0
3992,7,0,2,91680.1,1
3993,0,0,2,38848.19,0
3994,3,1,1,153639.11,0
3995,8,1,2,0.0,0
3996,7,0,1,123870.07,0
3997,5,0,2,0.0,0
3998,10,0,1,46323.57,0
3999,5,1,1,162039.78,1
4000,1,1,1,110928.51,0
4001,5,0,2,0.0,0
4002,5,0,1,114421.55,1
4003,8,1,2,130036.21,0
4004,1,1,2,151510.17,0
4005,4,1,2,0.0,0
4006,2,1,2,0.0,1
4007,6,0,1,83568.55,0
4008,7,0,1,139972.18,0
4009,3,0,1,100212.13,0
4010,1,0,1,90217.07,0
4011,9,1,2,0.0,0
4012,4,1,1,124067.32,0
4013,4,1,2,0.0,0
4014,1,0,4,162082.31,1
4015,2,1,4,117306.69,1
4016,1,1,1,122889.88,0
4017,6,1,1,148790.61,0
4018,9,0,1,180226.24,1
4019,3,0,2,104857.19,0
4020,2,1,2,166833.86,0
4021,4,0,1,102936.72,0
4022,6,0,1,108736.52,1
4023,0,1,2,129974.79,0
4024,8,0,1,85982.07,0
4025,7,0,1,134397.61,0
4026,8,1,1,137841.53,0
4027,10,1,3,100260.88,1
4028,5,1,2,139822.11,0
4029,8,0,2,123151.51,0
4030,4,0,2,95331.83,0
4031,6,1,1,0.0,0
4032,7,1,2,138162.41,0
4033,9,1,2,0.0,0
4034,6,0,1,126066.26,1
4035,4,1,1,96763.89,0
4036,2,0,2,0.0,0
4037,2,0,1,139561.46,1
4038,5,0,1,0.0,1
4039,6,0,1,0.0,1
4040,2,1,1,172463.45,0
4041,8,0,1,107798.85,0
4042,2,0,2,70181.48,0
4043,5,1,1,177997.07,0
4044,1,0,2,0.0,0
4045,8,1,1,0.0,0
4046,5,0,1,0.0,0
4047,9,0,2,0.0,0
4048,2,1,1,123200.78,0
4049,7,1,2,0.0,0
4050,4,1,2,0.0,0
4051,9,1,2,137742.9,0
4052,9,1,1,116270.72,0
4053,10,1,2,113220.2,0
4054,5,0,2,0.0,0
4055,3,0,3,115895.22,1
4056,6,1,1,121730.49,0
4057,3,1,2,113811.85,0
4058,6,0,1,136214.08,0
4059,8,0,1,146200.01,0
4060,10,1,1,106242.67,0
4061,4,0,2,0.0,0
4062,6,0,1,0.0,0
4063,8,1,1,24043.45,1
4064,5,1,2,0.0,0
4065,10,1,3,132287.92,1
4066,1,0,2,0.0,0
4067,1,1,2,0.0,0
4068,4,1,2,90322.99,0
4069,3,0,2,0.0,0
4070,3,0,1,131283.11,0
4071,1,1,2,131659.59,0
4072,4,0,1,120952.74,0
4073,9,1,1,153166.17,0
4074,0,0,1,53291.86,0
4075,2,0,1,167924.95,0
4076,5,1,1,86394.14,0
4077,1,0,1,0.0,1
4078,3,1,2,0.0,0
4079,1,1,2,0.0,0
4080,4,0,1,158978.79,0
4081,2,0,1,100431.84,1
4082,5,1,2,0.0,0
4083,6,0,1,150358.97,1
4084,4,1,2,114347.85,0
4085,4,1,2,0.0,0
4086,4,1,1,134007.9,0
