credit_profile_key,credit_card_ownership,credit_score,credit_card_type
3604,1,750,DIAMOND
3605,0,610,DIAMOND
3606,1,588,DIAMOND
3607,1,479,DIAMOND
3608,0,682,PLATINUM
3609,1,677,SILVER
3610,1,850,DIAMOND
3611,1,580,SILVER
3612,0,746,GOLD
3613,1,635,PLATINUM
3614,1,664,GOLD
3615,1,558,SILVER
3616,0,415,DIAMOND
3617,1,798,SILVER
3618,1,792,DIAMOND
3619,1,489,DIAMOND
3620,1,730,SILVER
3621,1,773,PLATINUM
3622,1,711,SILVER
3623,1,592,PLATINUM
3624,1,695,SILVER
3625,0,640,SILVER
3626,1,470,GOLD
3627,1,789,SILVER
3628,1,604,PLATINUM
3629,0,493,SILVER
3630,0,671,PLATINUM
3631,0,656,GOLD
3632,1,739,PLATINUM
3633,1,560,PLATINUM
3634,1,827,SILVER
3635,0,681,DIAMOND
3636,1,740,PLATINUM
3637,0,663,GOLD
3638,1,845,DIAMOND
3639,0,555,GOLD
3640,1,680,SILVER
3641,1,638,GOLD
3642,1,640,GOLD
3643,1,778,PLATINUM
3644,1,679,PLATINUM
3645,1,593,GOLD
3646,0,788,DIAMOND
3647,1,770,PLATINUM
3648,0,729,PLATINUM
3649,0,545,SILVER
3650,1,597,DIAMOND
3651,0,537,GOLD
3652,1,732,SILVER
3653,1,542,SILVER
3654,0,688,DIAMOND
3655,0,542,GOLD
3656,0,754,PLATINUM
3657,1,750,GOLD
3658,1,731,GOLD
3659,1,699,PLATINUM
3660,0,534,SILVER
3661,1,494,DIAMOND
3662,1,497,PLATINUM
3663,0,632,DIAMOND
3664,1,724,SILVER
3665,1,751,GOLD
3666,0,733,SILVER
3667,1,701,PLATINUM
3668,0,525,DIAMOND
3669,0,666,GOLD
3670,1,653,PLATINUM
3671,1,850,GOLD
3672,0,646,DIAMOND
3673,1,750,SILVER
3674,1,764,GOLD
3675,1,658,DIAMOND
3676,1,727,DIAMOND
3677,0,687,SILVER
3678,1,631,SILVER
3679,1,797,GOLD
3680,1,650,DIAMOND
3681,1,850,PLATINUM
3682,1,676,DIAMOND
3683,1,620,DIAMOND
3684,0,576,SILVER
3685,0,482,PLATINUM
3686,0,695,DIAMOND
3687,1,706,PLATINUM
3688,1,668,DIAMOND
3689,1,679,GOLD
3690,1,703,PLATINUM
3691,1,670,SILVER
3692,0,590,PLATINUM
3693,0,613,SILVER
3694,1,742,DIAMOND
3695,1,608,DIAMOND
3696,1,571,GOLD
3697,0,595,DIAMOND
3698,1,745,PLATINUM
3699,0,589,SILVER
3700,1,749,PLATINUM
3701,1,678,GOLD
3702,1,603,SILVER
3703,1,504,GOLD
3704,1,739,GOLD
3705,1,604,SILVER
3706,1,612,GOLD
3707,0,629,PLATINUM
3708,1,652,PLATINUM
3709,0,565,SILVER
3710,1,707,PLATINUM
3711,1,645,SILVER
3712,0,762,DIAMOND
3713,1,639,PLATINUM
3714,0,709,SILVER
3715,1,823,PLATINUM
3716,0,817,SILVER
3717,0,665,DIAMOND
3718,1,646,GOLD
3719,1,568,PLATINUM
3720,1,850,GOLD
3721,1,473,DIAMOND
3722,1,731,PLATINUM
3723,1,619,DIAMOND
3724,1,715,DIAMOND
3725,0,772,DIAMOND
3726,1,686,PLATINUM
3727,1,749,SILVER
3728,1,781,GOLD
3729,1,675,GOLD
3730,1,730,GOLD
3731,0,683,PLATINUM
3732,0,554,DIAMOND
3733,1,722,GOLD
3734,1,689,GOLD
3735,1,796,PLATINUM
3736,1,447,GOLD
3737,1,498,DIAMOND
3738,1,663,GOLD
3739,1,498,PLATINUM
3740,1,627,GOLD
3741,0,649,DIAMOND
3742,1,738,SILVER
3743,1,587,DIAMOND
3744,1,655,PLATINUM
3745,1,647,GOLD
3746,1,776,DIAMOND
3747,0,688,PLATINUM
3748,1,605,SILVER
3749,0,596,DIAMOND
3750,1,427,SILVER
3751,1,629,DIAMOND
3752,1,496,DIAMOND
3753,0,717,GOLD
3754,1,777,PLATINUM
3755,1,535,DIAMOND
3756,0,744,GOLD
3757,0,755,DIAMOND
3758,1,593,GOLD
3759,1,514,GOLD
3760,1,721,DIAMOND
3761,0,835,GOLD
3762,0,682,PLATINUM
3763,0,590,DIAMOND
3764,1,653,DIAMOND
3765,1,837,PLATINUM
3766,1,841,SILVER
3767,0,584,PLATINUM
3768,1,769,PLATINUM
3769,0,599,PLATINUM
3770,0,698,SILVER
3771,1,477,PLATINUM
3772,1,477,DIAMOND
3773,1,745,PLATINUM
3774,1,749,SILVER
3775,1,850,GOLD
3776,0,528,DIAMOND
3777,1,750,PLATINUM
3778,1,543,DIAMOND
3779,1,579,SILVER
3780,0,624,GOLD
3781,1,595,DIAMOND
3782,1,596,PLATINUM
3783,1,431,PLATINUM
3784,1,647,GOLD
3785,1,640,SILVER
3786,0,752,SILVER
3787,1,710,DIAMOND
3788,1,638,DIAMOND
3789,1,660,DIAMOND
3790,1,609,DIAMOND
3791,1,596,PLATINUM
3792,1,705,PLATINUM
3793,0,444,GOLD
3794,1,727,DIAMOND
3795,1,496,SILVER
3796,0,554,SILVER
3797,0,537,DIAMOND
3798,1,839,PLATINUM
3799,1,700,SILVER
3800,1,458,SILVER
3801,1,850,PLATINUM
3802,0,699,DIAMOND
3803,0,615,SILVER
3804,0,850,GOLD
3805,1,604,PLATINUM
3806,0,668,GOLD
3807,1,594,PLATINUM
3808,1,470,SILVER
3809,0,701,GOLD
3810,0,664,DIAMOND
3811,1,477,DIAMOND
3812,1,756,DIAMOND
3813,0,625,DIAMOND
3814,1,703,GOLD
3815,1,646,PLATINUM
3816,1,650,GOLD
3817,0,664,SILVER
3818,0,682,GOLD
3819,0,725,SILVER
3820,1,553,DIAMOND
3821,0,576,GOLD
3822,0,608,DIAMOND
3823,1,850,SILVER
3824,1,627,PLATINUM
3825,0,667,SILVER
3826,1,548,SILVER
3827,1,774,DIAMOND
3828,1,794,GOLD
3829,1,497,GOLD
3830,1,587,PLATINUM
3831,1,850,PLATINUM
3832,1,722,PLATINUM
3833,1,555,SILVER
3834,0,609,PLATINUM
3835,0,734,SILVER
3836,1,718,DIAMOND
3837,0,645,GOLD
3838,1,598,GOLD
3839,0,628,SILVER
3840,1,629,SILVER
3841,0,739,PLATINUM
3842,1,653,GOLD
3843,1,711,GOLD
3844,1,783,SILVER
3845,1,681,PLATINUM
3846,1,712,DIAMOND
3847,1,554,SILVER
3848,1,611,DIAMOND
3849,0,560,DIAMOND
3850,1,646,DIAMOND
3851,1,680,SILVER
3852,0,631,PLATINUM
3853,1,746,SILVER
3854,0,654,SILVER
3855,1,687,PLATINUM
3856,1,708,SILVER
3857,0,679,DIAMOND
3858,1,636,GOLD
3859,0,695,GOLD
3860,1,677,GOLD
3861,1,720,GOLD
3862,0,780,PLATINUM
3863,0,653,PLATINUM
3864,1,674,PLATINUM
3865,1,620,SILVER
3866,1,623,PLATINUM
3867,1,547,SILVER
3868,1,530,SILVER
3869,0,746,SILVER
3870,0,512,SILVER
3871,1,630,DIAMOND
3872,1,570,DIAMOND
3873,0,605,SILVER
3874,1,530,PLATINUM
3875,0,813,GOLD
3876,1,704,GOLD
3877,1,565,SILVER
3878,0,645,PLATINUM
3879,1,526,SILVER
3880,0,778,DIAMOND
3881,1,677,PLATINUM
3882,1,588,SILVER
3883,1,488,SILVER
3884,1,519,SILVER
3885,1,709,PLATINUM
3886,1,642,PLATINUM
3887,0,710,GOLD
3888,1,653,PLATINUM
3889,0,743,PLATINUM
3890,0,418,DIAMOND
3891,0,670,SILVER
3892,1,723,GOLD
3893,1,549,DIAMOND
3894,0,543,SILVER
3895,1,595,GOLD
3896,1,673,SILVER
3897,0,741,SILVER
3898,1,508,DIAMOND
3899,1,662,DIAMOND
3900,1,752,PLATINUM
3901,0,809,DIAMOND
3902,1,575,PLATINUM
3903,0,591,SILVER
3904,1,643,GOLD
3905,1,698,GOLD
3906,1,496,DIAMOND
3907,0,597,PLATINUM
3908,1,603,DIAMOND
3909,1,655,GOLD
3910,1,431,DIAMOND
3911,1,620,SILVER
3912,1,782,PLATINUM
3913,0,581,GOLD
3914,1,553,SILVER
3915,1,658,SILVER
3916,1,686,PLATINUM
3917,1,539,PLATINUM
3918,1,685,DIAMOND
3919,0,850,GOLD
3920,1,763,PLATINUM
3921,1,634,PLATINUM
3922,1,567,SILVER
3923,1,539,SILVER
3924,0,764,SILVER
3925,1,653,GOLD
3926,1,566,PLATINUM
3927,1,714,SILVER
3928,0,580,GOLD
3929,0,548,GOLD
3930,1,646,SILVER
3931,1,622,GOLD
3932,0,706,GOLD
3933,0,680,GOLD
3934,0,698,PLATINUM
3935,1,581,PLATINUM
3936,1,728,PLATINUM
3937,0,707,SILVER
3938,1,761,PLATINUM
3939,0,483,SILVER
3940,1,736,PLATINUM
3941,0,716,GOLD
3942,1,654,GOLD
3943,1,649,PLATINUM
3944,1,649,PLATINUM
3945,1,612,SILVER
3946,1,657,GOLD
3947,0,511,PLATINUM
3948,1,682,SILVER
3949,0,748,DIAMOND
3950,0,554,GOLD
3951,0,794,DIAMOND
3952,0,807,SILVER
3953,0,594,DIAMOND
3954,1,652,GOLD
3955,0,729,GOLD
3956,1,625,PLATINUM
3957,0,597,DIAMOND
3958,0,657,SILVER
3959,1,633,SILVER
3960,1,663,DIAMOND
3961,0,535,DIAMOND
3962,1,702,PLATINUM
3963,1,712,SILVER
3964,1,607,GOLD
3965,1,476,PLATINUM
3966,0,748,DIAMOND
3967,0,815,DIAMOND
3968,1,602,PLATINUM
3969,0,649,GOLD
3970,1,551,GOLD
3971,1,509,DIAMOND
3972,1,685,PLATINUM
3973,0,536,DIAMOND
3974,0,711,SILVER
3975,1,761,SILVER
3976,0,535,GOLD
3977,1,566,DIAMOND
3978,0,620,SILVER
3979,1,837,SILVER
3980,1,685,SILVER
3981,1,673,SILVER
3982,0,638,GOLD
3983,1,614,DIAMOND
3984,0,626,GOLD
3985,1,834,GOLD
3986,1,691,GOLD
3987,0,706,GOLD
3988,1,633,GOLD
3989,1,644,GOLD
3990,0,666,DIAMOND
3991,1,708,PLATINUM
3992,1,496,GOLD
3993,0,730,SILVER
3994,1,696,DIAMOND
3995,0,809,DIAMOND
3996,1,701,GOLD
3997,1,604,PLATINUM
3998,1,665,GOLD
3999,1,639,SILVER
4000,1,696,PLATINUM
4001,1,520,SILVER
4002,1,545,PLATINUM
4003,0,634,GOLD
4004,1,750,PLATINUM
4005,0,530,DIAMOND
4006,1,589,SILVER
4007,1,654,GOLD
4008,1,648,PLATINUM
4009,1,835,GOLD
4010,1,446,GOLD
4011,1,514,PLATINUM
4012,1,694,DIAMOND
4013,0,554,GOLD
4014,0,720,SILVER
4015,1,641,DIAMOND
4016,1,813,DIAMOND
4017,0,480,SILVER
4018,1,811,PLATINUM
4019,1,715,PLATINUM
4020,1,620,PLATINUM
4021,0,721,DIAMOND
4022,1,772,GOLD
4023,1,680,PLATINUM
4024,1,535,DIAMOND
4025,0,655,GOLD
4026,1,660,GOLD
4027,1,762,DIAMOND
4028,1,662,PLATINUM
4029,1,463,SILVER
4030,1,501,DIAMOND
4031,1,603,DIAMOND
4032,1,688,GOLD
4033,1,430,SILVER
4034,1,632,PLATINUM
4035,1,601,PLATINUM
4036,0,769,SILVER
4037,1,551,GOLD
4038,0,841,GOLD
4039,1,469,DIAMOND
4040,1,479,DIAMOND
4041,1,701,SILVER
4042,1,593,PLATINUM
4043,0,738,PLATINUM
4044,1,635,PLATINUM
4045,1,658,GOLD
4046,1,687,SILVER
4047,1,650,SILVER
4048,1,720,PLATINUM
4049,1,602,PLATINUM
4050,1,618,SILVER
4051,1,803,SILVER
4052,1,793,DIAMOND
4053,1,616,SILVER
4054,1,550,SILVER
4055,1,602,PLATINUM
4056,1,452,SILVER
4057,0,655,PLATINUM
4058,0,510,PLATINUM
4059,1,557,GOLD
4060,1,676,GOLD
4061,1,640,GOLD
4062,1,529,DIAMOND
4063,0,559,DIAMOND
4064,0,689,SILVER
4065,1,626,PLATINUM
4066,0,697,SILVER
4067,0,823,SILVER
4068,0,565,DIAMOND
4069,1,631,GOLD
4070,0,646,SILVER
4071,0,676,DIAMOND
4072,1,850,SILVER
4073,1,810,DIAMOND
4074,0,581,PLATINUM
4075,1,718,SILVER
4076,1,713,SILVER
4077,1,672,GOLD
4078,1,781,GOLD
4079,1,656,SILVER
4080,1,583,DIAMOND
4081,1,808,DIAMOND
4082,0,721,SILVER
4083,1,778,DIAMOND
4084,1,850,SILVER
4085,0,693,PLATINUM
4086,1,520,PLATINUM
4087,1,759,DIAMOND
4088,1,637,PLATINUM
4089,0,755,SILVER
4090,1,662,GOLD
4091,1,503,DIAMOND
4092,0,599,SILVER
4093,1,583,DIAMOND
4094,1,764,DIAMOND
4095,0,513,GOLD
4096,0,730,DIAMOND
4097,1,820,GOLD
4098,1,597,SILVER
4099,0,637,GOLD
4100,0,696,GOLD
4101,0,635,SILVER
4102,1,673,SILVER
4103,0,662,GOLD
4104,1,683,GOLD
4105,1,850,DIAMOND
4106,0,815,SILVER
4107,1,671,SILVER
4108,0,601,GOLD
4109,1,709,SILVER
4110,1,702,PLATINUM
4111,1,558,PLATINUM
4112,1,691,DIAMOND
4113,1,700,DIAMOND
4114,1,667,DIAMOND
4115,1,624,PLATINUM
4116,0,580,PLATINUM
4117,1,571,PLATINUM
4118,1,561,PLATINUM
4119,1,529,GOLD
4120,0,670,DIAMOND
4121,1,666,DIAMOND
4122,0,628,SILVER
4123,1,577,GOLD
4124,0,652,SILVER
4125,1,678,SILVER
4126,1,692,PLATINUM
4127,1,675,GOLD
4128,1,712,GOLD
4129,0,639,GOLD
4130,1,618,PLATINUM
4131,1,554,PLATINUM
4132,1,533,PLATINUM
4133,0,540,SILVER
4134,1,704,GOLD
4135,1,678,PLATINUM
4136,0,712,SILVER
4137,1,651,GOLD
4138,1,789,DIAMOND
4139,0,775,SILVER
4140,1,564,SILVER
4141,1,841,PLATINUM
4142,1,850,DIAMOND
4143,1,637,PLATINUM
4144,1,500,PLATINUM
4145,0,655,SILVER
4146,1,666,SILVER
4147,1,658,PLATINUM
4148,1,749,GOLD
4149,1,654,SILVER
4150,0,623,PLATINUM
4151,1,761,PLATINUM
4152,0,627,DIAMOND
4153,1,757,SILVER
4154,0,695,SILVER
4155,1,726,PLATINUM
4156,1,587,GOLD
4157,1,605,SILVER
4158,1,850,GOLD
4159,0,850,SILVER
4160,1,751,PLATINUM
4161,1,627,DIAMOND
4162,1,736,GOLD
4163,1,652,GOLD
4164,0,627,GOLD
4165,0,636,DIAMOND
4166,1,775,SILVER
4167,1,850,GOLD
4168,0,850,SILVER
4169,1,516,PLATINUM
4170,0,513,DIAMOND
4171,1,673,SILVER
4172,0,564,PLATINUM
4173,1,636,DIAMOND
4174,1,712,PLATINUM
4175,1,568,SILVER
4176,1,741,SILVER
4177,1,754,GOLD
4178,1,709,GOLD
4179,0,510,SILVER
4180,1,716,PLATINUM
4181,0,607,SILVER
4182,1,656,SILVER
4183,1,550,DIAMOND
4184,1,486,PLATINUM
4185,0,598,DIAMOND
4186,1,675,PLATINUM
4187,1,755,GOLD
4188,1,656,GOLD
4189,1,644,SILVER
4190,1,598,SILVER
4191,1,850,PLATINUM
4192,1,679,DIAMOND
4193,0,632,SILVER
4194,0,550,SILVER
4195,1,572,GOLD
4196,0,626,GOLD
4197,0,625,SILVER
4198,1,515,SILVER
4199,1,612,SILVER
4200,1,628,DIAMOND
4201,0,529,GOLD
4202,1,668,GOLD
4203,0,526,PLATINUM
4204,1,791,DIAMOND
4205,1,573,DIAMOND
4206,1,565,DIAMOND
4207,0,604,PLATINUM
4208,1,656,SILVER
4209,1,447,PLATINUM
4210,1,682,DIAMOND
4211,1,437,GOLD
4212,1,792,DIAMOND
4213,1,627,SILVER
4214,1,767,GOLD
4215,1,686,DIAMOND
4216,1,789,SILVER
4217,1,794,PLATINUM
4218,1,587,DIAMOND
4219,1,589,GOLD
4220,0,543,PLATINUM
4221,0,589,SILVER
4222,1,701,SILVER
4223,1,850,DIAMOND
4224,1,726,PLATINUM
4225,1,767,GOLD
4226,1,648,GOLD
4227,1,651,SILVER
4228,0,633,GOLD
4229,1,740,PLATINUM
4230,1,592,DIAMOND
4231,1,670,DIAMOND
4232,1,628,PLATINUM
4233,0,745,PLATINUM
4234,0,705,DIAMOND
4235,1,559,DIAMOND
4236,1,595,SILVER
4237,1,492,PLATINUM
4238,1,498,GOLD
4239,1,655,PLATINUM
4240,1,636,GOLD
4241,1,634,DIAMOND
4242,0,793,GOLD
4243,0,526,SILVER
4244,1,768,PLATINUM
4245,0,540,SILVER
4246,1,732,PLATINUM
4247,1,617,GOLD
4248,0,637,PLATINUM
4249,1,573,GOLD
4250,1,531,PLATINUM
4251,0,489,GOLD
4252,1,601,PLATINUM
4253,1,452,SILVER
4254,1,728,PLATINUM
4255,1,590,SILVER
4256,1,490,SILVER
4257,1,596,DIAMOND
4258,0,635,GOLD
4259,1,782,DIAMOND
4260,0,790,PLATINUM
4261,0,587,PLATINUM
4262,1,794,DIAMOND
4263,1,515,DIAMOND
4264,0,746,SILVER
4265,1,667,PLATINUM
4266,0,709,PLATINUM
4267,1,536,SILVER
4268,1,711,PLATINUM
4269,1,753,PLATINUM
4270,0,748,GOLD
4271,1,623,DIAMOND
4272,0,465,GOLD
4273,1,640,DIAMOND
4274,1,562,GOLD
4275,0,502,SILVER
4276,1,536,GOLD
4277,0,670,SILVER
4278,1,775,PLATINUM
4279,0,759,GOLD
4280,0,604,DIAMOND
4281,0,766,GOLD
4282,0,554,DIAMOND
4283,0,487,SILVER
4284,1,725,SILVER
4285,0,732,GOLD
4286,1,623,SILVER
4287,1,781,DIAMOND
4288,1,714,PLATINUM
4289,1,577,GOLD
4290,1,731,SILVER
4291,1,650,GOLD
4292,1,779,GOLD
4293,1,706,PLATINUM
4294,0,733,PLATINUM
4295,1,579,PLATINUM
4296,0,476,PLATINUM
4297,1,775,DIAMOND
4298,1,538,SILVER
4299,1,602,SILVER
4300,0,615,GOLD
4301,0,700,SILVER
4302,0,615,PLATINUM
4303,0,544,DIAMOND
4304,0,573,SILVER
4305,1,555,GOLD
4306,1,692,SILVER
4307,0,476,GOLD
4308,1,770,PLATINUM
4309,1,641,GOLD
4310,1,705,PLATINUM
4311,0,784,GOLD
4312,1,727,DIAMOND
4313,0,576,SILVER
4314,1,646,GOLD
4315,0,638,GOLD
4316,1,632,GOLD
4317,1,850,PLATINUM
4318,1,492,GOLD
4319,0,673,GOLD
4320,1,609,DIAMOND
4321,1,701,PLATINUM
4322,1,651,DIAMOND
4323,1,508,GOLD
4324,1,616,DIAMOND
4325,0,489,PLATINUM
4326,1,567,PLATINUM
4327,1,714,SILVER
4328,0,678,SILVER
4329,1,581,SILVER
4330,1,748,DIAMOND
4331,1,781,PLATINUM
4332,1,691,SILVER
4333,1,507,PLATINUM
4334,0,724,DIAMOND
4335,1,705,PLATINUM
4336,0,708,PLATINUM
4337,1,580,GOLD
4338,1,850,SILVER
4339,1,714,DIAMOND
4340,1,559,DIAMOND
4341,0,577,DIAMOND
4342,1,647,PLATINUM
4343,1,554,PLATINUM
4344,1,549,DIAMOND
4345,0,528,SILVER
4346,1,720,GOLD
4347,1,743,PLATINUM
4348,0,615,DIAMOND
4349,0,635,PLATINUM
4350,1,686,GOLD
4351,1,840,GOLD
4352,1,695,GOLD
4353,0,564,SILVER
4354,1,805,PLATINUM
4355,1,558,GOLD
4356,1,657,DIAMOND
4357,0,641,PLATINUM
4358,1,755,GOLD
4359,1,483,DIAMOND
4360,1,545,PLATINUM
4361,1,678,PLATINUM
4362,1,781,DIAMOND
4363,0,571,PLATINUM
4364,1,634,GOLD
4365,1,523,GOLD
4366,0,501,GOLD
4367,1,662,SILVER
4368,0,573,SILVER
4369,1,648,PLATINUM
4370,1,662,SILVER
4371,1,725,GOLD
4372,1,563,SILVER
4373,0,628,SILVER
4374,0,546,DIAMOND
4375,0,688,PLATINUM
4376,1,850,SILVER
4377,1,614,SILVER
4378,1,719,PLATINUM
4379,1,757,PLATINUM
4380,1,669,GOLD
4381,1,438,PLATINUM
4382,0,492,PLATINUM
4383,0,622,GOLD
4384,1,645,DIAMOND
4385,1,728,PLATINUM
4386,1,651,PLATINUM
4387,1,783,GOLD
4388,1,732,DIAMOND
4389,1,553,PLATINUM
4390,0,660,PLATINUM
4391,1,670,PLATINUM
4392,1,718,SILVER
4393,0,787,DIAMOND
4394,0,775,PLATINUM
4395,0,479,PLATINUM
4396,1,660,DIAMOND
4397,0,721,SILVER
4398,1,659,SILVER
4399,1,743,PLATINUM
4400,1,670,PLATINUM
4401,0,766,DIAMOND
4402,1,845,DIAMOND
4403,1,710,DIAMOND
4404,1,602,GOLD
4405,1,604,DIAMOND
4406,1,564,GOLD
4407,1,637,DIAMOND
4408,1,527,GOLD
4409,0,687,GOLD
4410,0,756,DIAMOND
4411,1,503,DIAMOND
4412,1,657,GOLD
4413,0,666,SILVER
4414,1,615,PLATINUM
4415,1,712,GOLD
4416,1,764,GOLD
4417,1,471,DIAMOND
4418,1,608,SILVER
4419,1,682,DIAMOND
4420,1,587,SILVER
4421,1,714,DIAMOND
4422,1,630,PLATINUM
4423,1,648,PLATINUM
4424,1,785,GOLD
4425,1,601,SILVER
4426,0,717,GOLD
4427,1,707,GOLD
4428,1,771,DIAMOND
4429,1,602,DIAMOND
4430,1,626,DIAMOND
4431,1,588,SILVER
4432,0,616,PLATINUM
4433,1,621,SILVER
4434,1,674,PLATINUM
4435,1,633,DIAMOND
4436,1,698,SILVER
4437,1,508,DIAMOND
4438,1,736,SILVER
4439,1,672,GOLD
4440,1,613,GOLD
4441,1,712,DIAMOND
4442,1,624,PLATINUM
4443,0,676,GOLD
4444,1,683,DIAMOND
4445,0,489,PLATINUM
4446,1,739,DIAMOND
4447,1,701,GOLD
4448,1,666,GOLD
4449,0,565,PLATINUM
4450,1,666,DIAMOND
4451,1,633,PLATINUM
4452,1,578,SILVER
4453,0,812,GOLD
4454,0,809,PLATINUM
4455,1,615,GOLD
4456,1,684,SILVER
4457,1,544,DIAMOND
4458,1,713,GOLD
4459,1,633,DIAMOND
4460,1,672,SILVER
4461,1,661,GOLD
4462,1,749,GOLD
4463,1,635,GOLD
4464,1,850,GOLD
4465,1,641,SILVER
4466,1,633,PLATINUM
4467,1,413,GOLD
4468,1,538,PLATINUM
4469,0,437,GOLD
4470,1,612,PLATINUM
4471,1,516,GOLD
4472,0,826,DIAMOND
4473,0,660,GOLD
4474,1,646,PLATINUM
4475,0,767,DIAMOND
4476,1,640,DIAMOND
4477,1,778,DIAMOND
4478,0,679,GOLD
4479,0,549,PLATINUM
4480,1,598,PLATINUM
4481,1,655,GOLD
4482,0,494,PLATINUM
4483,1,653,SILVER
4484,0,539,PLATINUM
4485,1,645,GOLD
4486,1,751,SILVER
4487,1,528,PLATINUM
4488,0,696,PLATINUM
4489,0,716,SILVER
4490,1,602,PLATINUM
4491,1,647,DIAMOND
4492,1,850,SILVER
4493,1,590,DIAMOND
4494,1,825,PLATINUM
4495,1,850,DIAMOND
4496,1,789,SILVER
4497,1,701,DIAMOND
4498,1,713,DIAMOND
4499,1,570,GOLD
4500,0,536,GOLD
4501,0,771,SILVER
4502,1,512,GOLD
4503,1,698,SILVER
4504,1,656,GOLD
4505,1,761,PLATINUM
4506,0,709,PLATINUM
4507,1,597,DIAMOND
4508,1,592,DIAMOND
4509,1,599,SILVER
4510,1,572,SILVER
4511,0,611,DIAMOND
4512,1,634,SILVER
4513,0,666,DIAMOND
4514,0,696,PLATINUM
4515,1,669,PLATINUM
4516,1,726,PLATINUM
4517,1,497,SILVER
4518,1,750,SILVER
4519,1,850,PLATINUM
4520,1,617,DIAMOND
4521,1,652,SILVER
4522,1,560,SILVER
4523,0,629,GOLD
4524,1,660,DIAMOND
4525,1,676,DIAMOND
4526,0,581,PLATINUM
4527,1,798,PLATINUM
4528,0,705,PLATINUM
4529,1,714,DIAMOND
4530,1,664,DIAMOND
4531,1,697,GOLD
4532,0,609,GOLD
4533,1,548,SILVER
4534,0,850,PLATINUM
4535,1,656,PLATINUM
4536,1,727,PLATINUM
4537,1,642,PLATINUM
4538,1,710,PLATINUM
4539,1,710,GOLD
4540,1,718,PLATINUM
4541,1,586,GOLD
4542,1,617,DIAMOND
4543,0,630,SILVER
4544,0,791,SILVER
4545,1,673,SILVER
4546,0,477,GOLD
4547,1,662,GOLD
4548,0,850,PLATINUM
4549,1,635,DIAMOND
4550,0,537,GOLD
4551,1,579,PLATINUM
4552,1,651,PLATINUM
4553,1,610,SILVER
4554,1,581,PLATINUM
4555,1,592,SILVER
4556,1,688,SILVER
4557,1,681,GOLD
4558,0,658,PLATINUM
4559,0,792,DIAMOND
4560,0,528,DIAMOND
4561,1,624,GOLD
4562,0,562,DIAMOND
4563,1,678,SILVER
4564,0,705,PLATINUM
4565,1,650,PLATINUM
4566,1,593,GOLD
4567,1,652,SILVER
4568,1,554,SILVER
4569,1,584,SILVER
4570,1,516,DIAMOND
4571,1,789,SILVER
4572,1,598,SILVER
4573,1,669,SILVER
4574,1,645,SILVER
4575,1,659,PLATINUM
4576,0,833,PLATINUM
4577,0,697,PLATINUM
4578,1,580,DIAMOND
4579,0,691,GOLD
4580,1,534,SILVER
4581,1,478,GOLD
4582,1,572,GOLD
4583,0,501,GOLD
4584,1,624,PLATINUM
4585,1,595,PLATINUM
4586,1,603,GOLD
4587,1,602,PLATINUM
4588,1,500,PLATINUM
4589,1,422,GOLD
4590,1,615,GOLD
4591,1,635,GOLD
4592,1,711,SILVER
4593,1,834,DIAMOND
4594,1,633,SILVER
4595,0,650,DIAMOND
4596,1,743,SILVER
4597,0,567,GOLD
4598,1,706,PLATINUM
4599,1,638,GOLD
4600,1,641,DIAMOND
4601,1,574,GOLD
4602,0,642,GOLD
4603,1,722,SILVER
4604,0,623,GOLD
4605,0,681,DIAMOND
4606,0,530,GOLD
4607,1,797,GOLD
4608,1,653,SILVER
4609,0,850,GOLD
4610,0,581,SILVER
4611,1,589,PLATINUM
4612,0,555,SILVER
4613,0,748,SILVER
4614,1,745,PLATINUM
4615,1,730,DIAMOND
4616,0,565,SILVER
4617,0,778,GOLD
4618,1,812,PLATINUM
4619,0,526,GOLD
4620,0,708,GOLD
4621,0,680,GOLD
4622,0,567,DIAMOND
4623,1,564,DIAMOND
4624,1,709,DIAMOND
4625,1,629,SILVER
4626,0,510,SILVER
4627,1,506,PLATINUM
4628,0,605,DIAMOND
4629,1,650,PLATINUM
4630,1,850,PLATINUM
4631,1,489,SILVER
4632,1,659,DIAMOND
4633,1,753,SILVER
4634,1,477,PLATINUM
4635,1,610,DIAMOND
4636,1,619,SILVER
4637,0,619,GOLD
4638,1,758,SILVER
4639,1,516,GOLD
4640,1,789,DIAMOND
4641,0,687,DIAMOND
4642,1,485,SILVER
4643,1,446,GOLD
4644,0,597,SILVER
4645,0,712,GOLD
4646,1,522,PLATINUM
4647,1,805,GOLD
4648,1,781,SILVER
4649,1,689,GOLD
4650,1,670,SILVER
4651,1,670,GOLD
4652,0,524,PLATINUM
4653,1,734,SILVER
4654,0,489,GOLD
4655,0,578,SILVER
4656,0,622,PLATINUM
4657,1,843,DIAMOND
4658,1,687,SILVER
4659,0,700,GOLD
4660,1,410,PLATINUM
4661,0,537,SILVER
4662,0,780,DIAMOND
4663,0,652,DIAMOND
4664,1,620,PLATINUM
4665,1,697,SILVER
4666,1,786,PLATINUM
4667,1,850,PLATINUM
4668,1,749,SILVER
4669,1,445,PLATINUM
4670,1,443,PLATINUM
4671,1,637,GOLD
4672,1,616,DIAMOND
4673,1,756,DIAMOND
4674,1,644,DIAMOND
4675,0,850,GOLD
4676,1,703,GOLD
4677,1,684,PLATINUM
4678,0,706,GOLD
